aX,aY,aZ,gX,gY,gZ
0.853,-0.338,0.524,0.610,-6.470,6.653
0.848,-0.335,0.512,1.587,-2.441,7.507
0.840,-0.329,0.504,2.502,1.953,8.118
0.839,-0.301,0.500,3.296,6.592,7.568
0.839,-0.303,0.498,3.540,10.742,7.568
0.831,-0.317,0.500,2.747,13.794,7.446
0.837,-0.322,0.502,1.709,14.465,6.958
0.849,-0.328,0.500,1.282,13.123,6.592
0.863,-0.341,0.492,1.038,10.681,6.531
0.864,-0.345,0.485,1.221,7.996,5.981
0.862,-0.329,0.473,1.160,5.127,6.042
0.849,-0.317,0.459,0.977,2.686,7.080
0.834,-0.322,0.456,0.244,0.732,7.690
0.817,-0.310,0.454,-0.122,-0.305,7.996
0.810,-0.303,0.436,-0.366,0.122,9.033
0.798,-0.311,0.430,0.122,2.869,9.155
0.786,-0.311,0.435,2.502,7.629,8.545
0.799,-0.322,0.424,5.493,13.916,8.362
0.808,-0.309,0.423,8.728,19.958,8.057
0.807,-0.296,0.430,11.902,24.597,7.996
0.806,-0.289,0.437,12.756,27.283,7.996
0.808,-0.290,0.444,11.536,26.550,7.080
0.805,-0.295,0.445,9.399,21.729,6.287
0.799,-0.300,0.449,6.958,14.343,5.798
0.804,-0.304,0.451,4.639,6.042,4.700
0.819,-0.309,0.447,1.770,-1.892,4.395
0.819,-0.306,0.437,0.366,-6.226,6.348
0.821,-0.290,0.428,0.549,-6.104,8.972

1.238,1.067,0.127,20.081,38.391,-34.607
1.276,1.356,0.127,25.757,57.129,-35.034
1.288,1.632,0.192,24.170,71.472,-28.687
1.207,1.957,0.220,11.536,76.111,-17.456
1.140,2.251,0.217,-7.568,68.665,-4.211
1.041,2.431,0.147,-23.376,48.645,3.906
0.884,2.497,0.140,-29.846,20.996,1.709
0.803,2.575,0.149,-27.771,-13.550,-11.780
0.730,2.623,0.136,-17.761,-54.993,-34.607
0.613,2.567,0.118,-3.296,-94.971,-61.707
0.589,2.484,0.122,9.033,-124.268,-89.539
0.641,2.326,0.162,17.029,-139.771,-106.323
0.538,2.154,0.227,19.775,-143.250,-106.812
0.400,1.946,0.301,18.372,-137.024,-99.060
0.238,1.755,0.371,12.329,-120.483,-92.896
0.058,1.532,0.371,-0.061,-99.426,-93.140
-0.082,1.262,0.303,-17.212,-78.491,-103.271
-0.238,0.937,0.207,-26.306,-59.998,-123.779
-0.311,0.514,0.012,-18.494,-41.260,-151.794
-0.276,-0.035,-0.214,8.057,-15.381,-183.472
-0.255,-0.663,-0.253,53.955,31.555,-212.646
0.059,-1.448,0.168,113.281,99.365,-226.685
0.306,-1.820,0.956,154.053,174.438,-204.956
0.570,-2.159,1.323,143.921,234.497,-157.654
0.481,-2.204,1.234,52.612,225.342,-104.614
0.681,-2.699,1.415,-69.519,138.855,-20.630
0.701,-3.306,0.848,-154.358,-45.715,46.570
0.739,-3.023,-0.008,-200.500,-221.008,26.001
0.741,-2.505,-0.525,-184.082,-270.081,-33.752
0.761,-2.334,-0.477,-101.563,-168.213,-89.722
0.820,-2.349,-0.247,19.775,13.611,-139.099
0.967,-2.007,-0.116,122.192,173.462,-177.917
1.001,-1.615,-0.122,177.429,256.042,-192.078
0.910,-1.346,-0.056,196.289,274.841,-184.875
0.877,-1.248,0.096,180.908,241.272,-169.189
0.868,-1.165,0.331,140.930,163.574,-148.926
0.758,-1.076,0.409,96.985,68.604,-123.230
0.840,-0.830,0.313,50.659,-14.526,-97.412
0.893,-0.679,0.132,9.766,-61.157,-69.763
0.855,-0.620,-0.068,-20.081,-70.068,-45.593
0.781,-0.691,-0.196,-26.123,-52.429,-30.884
0.834,-0.773,-0.147,-11.902,-25.757,-24.475
0.809,-0.793,-0.014,13.794,-8.545,-17.761
0.812,-0.760,0.118,37.964,-4.089,-7.996
0.869,-0.676,0.262,47.363,-8.484,-3.784
0.892,-0.660,0.385,42.480,-17.151,-2.014
0.878,-0.578,0.420,28.381,-24.902,1.953
0.855,-0.519,0.343,13.000,-21.301,7.568
0.908,-0.468,0.251,-1.343,-2.380,13.489
0.910,-0.481,0.172,-10.193,20.935,19.470
0.872,-0.476,0.123,-11.292,36.194,23.010
0.845,-0.450,0.071,-6.165,41.443,19.775
0.879,-0.438,0.050,1.892,38.330,14.832
0.915,-0.377,0.041,8.545,28.259,10.132
0.945,-0.379,0.042,13.000,15.686,10.315
0.966,-0.416,0.049,12.329,3.479,13.245
0.948,-0.448,0.037,9.521,-6.348,15.869
0.946,-0.438,0.044,8.667,-11.719,15.869
0.945,-0.423,0.062,8.240,-14.038,15.137
0.896,-0.416,0.135,7.263,-15.198,15.076
0.851,-0.379,0.143,4.883,-17.334,12.878
0.875,-0.344,0.146,-2.136,-17.578,8.728
0.897,-0.351,0.125,-11.108,-16.602,7.874
0.904,-0.372,0.083,-17.273,-14.099,10.498
0.915,-0.373,0.028,-19.775,-9.888,12.939
0.917,-0.401,-0.005,-18.127,-3.174,15.198
0.922,-0.387,-0.026,-13.306,6.042,14.648
0.944,-0.360,-0.026,-5.981,14.648,13.794
0.973,-0.350,-0.006,1.343,18.433,14.771
0.942,-0.382,0.047,7.324,16.296,17.090
0.907,-0.377,0.103,9.460,10.559,15.259
0.910,-0.361,0.148,6.714,2.930,10.254
0.927,-0.355,0.155,0.793,-4.822,8.057
0.914,-0.370,0.141,-5.798,-12.878,9.460
0.917,-0.364,0.097,-11.108,-17.944,9.338
0.921,-0.358,0.077,-13.428,-15.869,6.775
0.920,-0.376,0.077,-11.963,-10.498,4.395
0.912,-0.390,0.089,-6.958,-5.798,2.808
0.928,-0.393,0.111,-0.916,-0.488,2.197
0.945,-0.385,0.130,3.235,5.310,3.906
0.935,-0.362,0.120,4.517,8.667,6.165
0.920,-0.352,0.116,4.578,10.925,6.531
0.913,-0.377,0.127,4.822,11.902,4.761
0.914,-0.343,0.128,4.883,11.108,1.709
0.930,-0.337,0.127,1.526,7.690,0.549
0.912,-0.340,0.117,-3.967,0.488,-0.488
0.898,-0.347,0.109,-8.118,-6.775,-2.747
0.913,-0.351,0.113,-10.681,-12.939,-4.456
0.927,-0.363,0.121,-12.390,-19.409,-5.737
0.941,-0.373,0.128,-13.855,-25.269,-7.263
0.954,-0.378,0.122,-15.259,-30.273,-8.118
0.968,-0.373,0.106,-15.503,-33.020,-7.141
0.959,-0.374,0.092,-12.695,-31.616,-4.761
0.960,-0.364,0.083,-6.409,-23.437,-2.808
0.952,-0.367,0.108,1.709,-9.460,-1.221
0.945,-0.351,0.148,8.301,6.775,0.122
0.933,-0.325,0.170,10.193,18.799,0.610
0.910,-0.329,0.173,8.057,23.987,0.610
0.906,-0.338,0.167,5.005,22.095,-0.366
0.901,-0.340,0.160,2.563,15.320,-1.770
0.907,-0.347,0.155,0.366,7.263,-3.296
0.938,-0.359,0.152,-2.380,-0.488,-5.127
0.960,-0.368,0.153,-3.784,-5.615,-5.005
0.960,-0.364,0.153,-3.357,-6.897,-3.540
0.967,-0.369,0.147,-3.357,-5.127,-3.296
0.974,-0.391,0.145,-3.784,-1.770,-2.747
0.984,-0.401,0.127,-2.747,1.099,-0.549
0.981,-0.402,0.100,0.671,4.089,2.441
0.963,-0.399,0.099,3.967,8.667,4.089
0.946,-0.369,0.112,6.042,13.184,4.028
0.926,-0.334,0.116,6.653,15.015,3.052
0.912,-0.337,0.117,5.432,14.343,1.709
0.906,-0.358,0.111,2.991,11.108,0.793
0.904,-0.371,0.112,0.977,5.676,0.854
0.896,-0.366,0.106,0.549,0.000,1.099
0.902,-0.345,0.105,-0.427,-3.601,0.671
0.907,-0.349,0.107,-2.014,-5.371,0.122
0.905,-0.370,0.110,-1.892,-6.165,-0.061
0.916,-0.372,0.115,-0.244,-6.226,-0.427

0.866,1.243,0.583,11.658,-145.935,-75.378
0.936,1.574,0.706,19.043,-137.878,-86.792
0.972,1.891,0.852,22.400,-138.611,-99.182
0.992,2.215,1.029,20.203,-152.710,-110.229
1.028,2.413,1.197,15.015,-182.068,-121.460
1.025,2.583,1.276,0.610,-220.093,-140.930
0.989,2.744,1.252,-22.461,-255.737,-165.588
0.952,2.865,1.181,-44.189,-281.921,-181.885
0.903,2.965,1.084,-56.702,-299.133,-182.007
0.777,3.056,0.915,-60.486,-305.969,-165.344
0.548,3.049,0.678,-55.481,-297.974,-135.986
0.265,2.926,0.425,-43.396,-273.437,-105.591
-0.068,2.677,0.211,-24.048,-240.845,-85.449
-0.405,2.282,0.031,-0.305,-211.914,-75.684
-0.758,1.781,-0.120,23.987,-198.853,-76.233
-1.012,1.224,-0.202,49.377,-209.045,-87.158
-1.092,0.635,-0.173,71.228,-239.319,-106.689
-1.031,0.052,-0.061,81.726,-281.799,-122.620
-1.059,-0.519,-0.069,85.205,-321.716,-127.258
-0.911,-1.175,0.113,89.600,-324.707,-121.582
-0.505,-1.685,0.434,90.576,-280.518,-92.224
-0.369,-2.059,0.499,77.576,-218.628,-39.673
-0.495,-2.397,0.524,62.073,-161.682,10.681
-0.753,-2.606,0.656,56.763,-114.624,39.490
-1.024,-2.822,0.818,53.162,-81.238,35.583
-1.002,-2.907,1.074,40.161,-73.303,9.949
-1.142,-2.757,1.050,18.188,-104.980,-4.700
-1.208,-2.704,0.850,1.709,-153.931,-17.151
-1.099,-2.542,1.032,26.855,-180.603,-55.725
-0.933,-2.372,1.239,87.830,-187.073,-94.910
-0.689,-2.031,1.501,134.705,-171.631,-122.070
-0.377,-1.527,1.658,141.907,-131.958,-145.508
-0.124,-1.139,1.550,126.770,-83.740,-145.447
0.078,-0.954,1.400,88.989,-20.752,-114.990
0.161,-0.979,1.139,48.401,48.645,-76.294
0.135,-1.006,0.937,22.827,114.807,-48.889
0.152,-1.039,0.781,9.399,165.649,-30.151
0.199,-1.045,0.723,4.028,184.448,-16.785
0.201,-0.965,0.643,4.028,163.574,-9.949
0.208,-0.825,0.681,6.409,114.380,-9.583
0.151,-0.689,0.807,13.245,49.744,-13.428
-0.004,-0.581,0.887,17.883,-16.663,-15.381
-0.133,-0.480,0.939,12.878,-68.054,-18.738
-0.229,-0.407,0.950,7.446,-93.323,-26.306
-0.302,-0.399,0.962,5.859,-91.797,-31.128
-0.366,-0.384,0.936,2.808,-70.984,-27.466
-0.364,-0.366,0.887,-6.104,-35.278,-19.531
-0.315,-0.381,0.820,-14.648,0.610,-16.541
-0.296,-0.364,0.711,-18.311,26.367,-19.836
-0.271,-0.330,0.626,-17.517,40.771,-22.034
-0.203,-0.342,0.614,-14.526,43.457,-19.836
-0.142,-0.354,0.618,-10.376,29.602,-15.991
-0.123,-0.344,0.603,-4.822,3.113,-12.085
-0.129,-0.321,0.620,1.648,-23.315,-9.216
-0.122,-0.315,0.697,7.751,-40.527,-5.737
-0.131,-0.310,0.820,13.184,-47.729,-1.038
-0.199,-0.278,0.931,15.930,-45.532,4.333
-0.284,-0.273,1.002,13.733,-34.363,7.080
-0.320,-0.256,1.047,8.362,-14.526,4.700
-0.338,-0.278,1.076,3.174,6.653,1.648
-0.344,-0.279,1.081,-1.587,22.705,0.671
-0.323,-0.255,1.034,-4.456,29.297,-1.343
-0.279,-0.227,0.966,-6.531,27.954,-4.272
-0.219,-0.209,0.907,-9.766,22.949,-8.057
-0.168,-0.201,0.839,-9.766,15.930,-10.254
-0.122,-0.204,0.820,-5.920,10.742,-9.583
-0.111,-0.221,0.824,-1.343,8.179,-8.057
-0.119,-0.253,0.855,2.625,7.263,-7.446
-0.118,-0.271,0.913,5.920,7.996,-7.935
-0.107,-0.253,0.965,7.751,8.606,-5.859
-0.127,-0.245,0.993,8.606,9.094,-2.441
-0.151,-0.266,1.034,7.202,13.550,-0.916
-0.137,-0.256,1.074,2.563,20.630,0.488
-0.150,-0.243,1.051,-6.165,23.193,3.662
-0.183,-0.262,1.032,-15.869,21.301,4.883
-0.187,-0.266,0.991,-21.729,16.907,3.540
-0.190,-0.271,0.942,-23.499,10.559,1.648
-0.184,-0.270,0.903,-22.949,5.066,-0.732
-0.179,-0.268,0.859,-18.616,0.793,-3.235
-0.167,-0.264,0.847,-11.292,-1.648,-5.798
-0.165,-0.269,0.853,-1.892,-3.845,-8.667
-0.154,-0.284,0.882,6.897,-5.615,-10.864
-0.140,-0.308,0.929,12.268,-6.409,-12.329
-0.119,-0.316,0.993,12.817,-6.348,-11.108
-0.132,-0.303,1.005,8.545,-6.653,-6.287
-0.157,-0.302,1.005,1.892,-5.249,-2.563
-0.182,-0.319,1.009,-2.808,-1.648,-2.014
-0.192,-0.319,1.002,-4.883,1.160,-3.052
-0.175,-0.302,0.980,-5.615,0.732,-3.784
-0.162,-0.301,0.956,-6.470,-2.625,-3.235
-0.155,-0.289,0.928,-6.897,-6.409,-2.808
-0.149,-0.282,0.903,-6.531,-8.179,-2.747
-0.148,-0.290,0.907,-4.944,-8.606,-2.197
-0.155,-0.280,0.923,-1.648,-9.521,-1.709
-0.161,-0.262,0.935,2.441,-11.108,-2.319
-0.175,-0.268,0.951,4.395,-12.817,-2.563
-0.182,-0.269,0.970,5.310,-15.076,-2.747
-0.176,-0.256,0.987,6.714,-16.724,-2.808
-0.189,-0.251,1.000,6.470,-17.334,-1.526
-0.211,-0.247,1.003,4.395,-17.090,0.366
-0.229,-0.225,0.992,2.441,-15.320,1.709
-0.248,-0.220,0.979,0.488,-12.085,2.991
-0.253,-0.233,0.975,-2.014,-8.667,3.418
-0.263,-0.232,0.967,-4.944,-6.775,3.052
-0.272,-0.233,0.948,-7.324,-5.859,2.075
-0.262,-0.234,0.918,-8.362,-4.883,1.221
-0.244,-0.227,0.908,-6.592,-3.723,0.244
-0.232,-0.221,0.914,-3.723,-2.136,-0.427
-0.210,-0.213,0.926,-1.953,0.000,-0.366
-0.184,-0.214,0.931,-2.319,2.563,0.793
-0.169,-0.223,0.927,-3.906,5.920,3.479
-0.174,-0.229,0.911,-5.615,10.864,6.348
-0.175,-0.234,0.899,-6.348,17.456,8.545
-0.167,-0.241,0.901,-5.798,24.048,10.376
-0.171,-0.250,0.911,-3.906,28.625,11.047
-0.167,-0.264,0.933,-3.479,30.823,10.498
-0.161,-0.254,0.952,-2.625,29.907,8.728
-0.156,-0.248,0.955,-1.770,25.024,8.118
-0.151,-0.247,0.952,-3.296,18.616,8.545

-0.131,-0.993,0.979,91.064,-28.748,-81.360
-0.022,-0.925,1.112,105.225,-27.344,-84.473
0.071,-0.884,1.192,102.112,-26.550,-76.233
0.159,-0.788,1.262,83.252,-21.118,-63.049
0.207,-0.688,1.286,57.251,-10.498,-45.105
0.185,-0.627,1.240,30.457,1.709,-26.855
0.134,-0.596,1.196,8.179,16.785,-15.381
0.108,-0.506,1.142,-5.432,30.273,-14.038
0.087,-0.417,1.073,-9.583,40.344,-15.808
0.101,-0.383,1.003,-9.155,44.739,-14.709
0.097,-0.362,0.961,-7.935,43.213,-12.817
0.084,-0.339,0.943,-3.967,38.330,-12.146
0.092,-0.321,0.927,0.244,32.349,-12.146
0.106,-0.280,0.919,2.747,24.780,-11.902
0.096,-0.248,0.907,4.639,16.418,-11.292
0.077,-0.252,0.907,8.057,9.766,-11.475
0.067,-0.278,0.937,11.597,6.531,-12.146
0.065,-0.279,0.968,12.390,5.188,-9.949
0.086,-0.301,1.011,8.728,2.502,-3.601
0.087,-0.257,1.020,0.244,-4.272,4.089
0.050,-0.247,1.001,-10.132,-15.015,12.756
0.026,-0.232,0.986,-18.738,-25.452,16.724
-0.001,-0.207,0.963,-22.827,-32.227,16.235
-0.021,-0.196,0.937,-22.766,-34.729,16.663
-0.034,-0.173,0.922,-20.874,-32.959,18.066
-0.062,-0.151,0.908,-16.235,-27.527,17.761
-0.075,-0.130,0.910,-9.766,-19.287,14.771
-0.069,-0.123,0.914,-3.723,-10.925,10.071
-0.064,-0.111,0.931,1.587,-5.676,5.188
-0.052,-0.101,0.952,5.554,-3.174,2.808
-0.038,-0.117,0.988,8.362,-3.357,1.526
-0.008,-0.121,1.036,8.118,-5.859,1.343
0.003,-0.107,1.056,4.089,-8.972,4.211
-0.002,-0.104,1.052,-1.343,-10.132,7.141
-0.023,-0.105,1.030,-5.554,-7.202,7.812
-0.029,-0.105,1.009,-8.606,-1.404,6.165
-0.014,-0.106,0.989,-10.803,5.920,4.028
0.005,-0.124,0.960,-12.451,12.451,2.747
0.018,-0.118,0.933,-12.878,15.747,1.709
0.021,-0.107,0.921,-11.169,15.564,0.549
0.022,-0.113,0.918,-7.690,11.230,-1.038
0.025,-0.120,0.922,-3.418,3.540,-2.319
0.024,-0.125,0.932,1.831,-4.761,-3.906
0.033,-0.117,0.950,7.202,-11.658,-6.409
0.042,-0.119,0.964,10.254,-16.296,-8.057
0.047,-0.144,0.995,10.681,-18.494,-7.935
0.049,-0.156,1.019,8.545,-18.799,-6.226
0.041,-0.155,1.032,3.784,-18.066,-3.113
0.029,-0.167,1.030,-0.977,-17.334,0.000
0.013,-0.157,1.019,-4.944,-15.076,1.953
0.000,-0.142,1.013,-7.812,-10.986,2.563
-0.010,-0.139,1.007,-9.766,-6.287,2.441
-0.029,-0.134,0.996,-10.620,-2.380,1.465
-0.046,-0.137,0.978,-11.902,0.549,0.427
-0.049,-0.136,0.948,-11.841,1.953,-0.854
-0.037,-0.125,0.913,-9.827,2.136,-2.808
-0.026,-0.127,0.889,-6.592,1.892,-5.310
-0.011,-0.135,0.882,-2.258,1.343,-7.751
0.005,-0.136,0.892,3.052,0.244,-9.521
0.019,-0.130,0.916,7.568,-1.099,-9.583
0.027,-0.127,0.946,11.230,-3.418,-7.935
0.029,-0.136,0.978,12.573,-6.653,-5.432
0.021,-0.144,1.013,11.719,-9.766,-2.747
0.000,-0.139,1.042,8.728,-12.573,0.488
-0.015,-0.132,1.052,4.089,-14.893,3.418
-0.022,-0.130,1.042,-2.014,-15.137,3.967
-0.021,-0.127,1.025,-5.798,-13.733,2.686
-0.015,-0.129,1.014,-5.676,-10.498,1.160
-0.009,-0.129,1.009,-3.174,-6.348,0.183
-0.000,-0.125,1.005,-0.671,-1.587,-1.099
0.003,-0.128,1.004,0.732,3.601,-2.258
0.005,-0.136,1.000,0.854,8.606,-2.625
0.015,-0.142,0.991,1.099,11.719,-2.808
0.012,-0.147,0.984,1.892,13.062,-3.113
0.007,-0.151,0.972,3.418,13.306,-3.113
0.014,-0.154,0.967,4.456,13.611,-2.869
0.022,-0.150,0.958,3.174,14.099,-1.953
0.026,-0.155,0.952,1.404,13.062,-0.305
0.031,-0.156,0.945,-0.427,10.254,1.648
0.034,-0.153,0.944,-0.916,6.836,4.089
0.028,-0.144,0.954,-0.854,3.479,6.409
0.013,-0.132,0.961,-0.549,-0.061,7.935
-0.010,-0.140,0.973,-0.061,-2.686,8.789
-0.028,-0.146,0.974,0.061,-4.578,8.545
-0.043,-0.138,0.961,-0.122,-5.249,7.385
-0.043,-0.137,0.942,-0.427,-3.479,5.432
-0.030,-0.142,0.932,-0.732,0.854,3.540
-0.020,-0.141,0.929,0.427,6.470,2.258
-0.007,-0.148,0.942,2.747,10.742,1.587
0.007,-0.153,0.955,4.700,11.597,0.977
0.021,-0.155,0.969,5.371,9.399,0.427
0.036,-0.163,0.981,5.554,5.554,-0.061
0.045,-0.176,0.985,5.066,0.549,0.061
0.052,-0.179,0.992,4.517,-2.747,1.526
0.055,-0.175,0.996,3.601,-4.028,3.540
0.049,-0.172,0.999,1.953,-3.784,5.432
0.038,-0.176,0.995,0.061,-2.502,7.141
0.038,-0.184,0.990,-1.831,-1.465,8.545
0.034,-0.197,0.993,-2.319,0.244,9.888
0.024,-0.206,1.001,-1.099,3.052,10.498
0.023,-0.203,1.015,0.549,7.812,11.047
0.025,-0.202,1.028,1.892,13.184,11.597
0.021,-0.212,1.041,2.747,18.494,12.817
0.025,-0.216,1.051,3.906,23.132,14.099
0.043,-0.209,1.060,4.761,26.428,14.893
0.050,-0.219,1.064,4.028,28.259,16.479
0.050,-0.238,1.062,0.977,28.015,18.616
0.053,-0.254,1.059,-1.892,26.733,20.447
0.060,-0.271,1.050,-3.784,25.085,21.973
0.062,-0.302,1.025,-5.188,23.621,23.315
0.073,-0.318,1.000,-7.202,25.635,25.208
0.099,-0.290,0.971,-9.705,31.921,27.527
0.111,-0.254,0.936,-12.878,39.429,30.823
0.113,-0.223,0.910,-15.991,46.021,34.851
0.100,-0.208,0.903,-17.334,47.974,38.757
0.082,-0.204,0.917,-16.724,42.725,42.114
0.056,-0.203,0.944,-15.442,30.273,44.983
0.030,-0.191,0.958,-16.235,14.709,46.997
0.022,-0.128,0.963,-19.226,-0.183,46.753

0.392,0.310,1.427,-17.578,17.212,-6.348
0.414,0.341,1.452,-24.292,21.790,-3.418
0.447,0.376,1.473,-32.471,25.696,0.488
0.451,0.406,1.499,-41.626,27.405,2.808
0.450,0.443,1.513,-50.232,28.503,5.188
0.452,0.447,1.527,-56.824,29.907,7.629
0.461,0.531,1.493,-61.218,32.288,7.629
0.457,0.570,1.473,-65.063,36.621,8.606
0.427,0.626,1.455,-69.336,41.443,9.094
0.383,0.711,1.353,-72.449,44.006,8.118
0.308,0.773,1.266,-72.876,46.021,5.005
0.252,0.833,1.186,-69.763,47.607,-0.977
0.218,0.886,1.124,-62.317,46.448,-6.409
0.207,0.911,1.096,-54.199,40.955,-8.545
0.230,0.985,1.075,-49.316,32.593,-10.071
0.239,1.061,1.070,-48.828,28.381,-10.071
0.251,1.112,1.012,-53.528,30.945,-8.240
0.236,1.072,0.959,-59.937,39.856,-5.737
0.173,0.944,0.979,-61.218,50.964,-6.592
0.224,0.910,0.980,-57.190,56.396,-12.451
0.269,0.888,0.941,-50.903,52.612,-16.479
0.284,0.877,0.930,-46.265,43.030,-18.311
0.259,0.814,0.877,-42.969,34.607,-20.630
0.323,0.812,0.907,-39.063,32.593,-26.062
0.285,0.854,0.862,-32.288,33.203,-31.006
0.350,0.755,0.852,-26.428,38.269,-28.564
0.373,0.771,0.827,-19.897,37.781,-32.654
0.405,0.685,0.810,-13.123,33.020,-35.522
0.432,0.621,0.826,-7.751,25.146,-38.208
0.345,0.592,0.843,-7.996,20.325,-41.931
0.299,0.546,0.889,-15.198,22.705,-42.847
0.221,0.432,0.875,-26.062,24.231,-43.457
0.130,0.380,0.873,-39.978,20.996,-50.598
0.060,0.351,0.841,-56.519,12.329,-57.678
-0.016,0.254,0.784,-72.937,-1.953,-56.274
-0.100,0.162,0.687,-86.731,-18.860,-53.528
-0.129,0.044,0.606,-91.980,-32.593,-54.810
-0.114,-0.138,0.508,-85.266,-41.504,-61.523
-0.108,-0.259,0.433,-64.026,-44.800,-74.463
-0.063,-0.304,0.411,-33.386,-37.964,-85.266
-0.033,-0.320,0.390,-0.488,-22.034,-88.135
-0.068,-0.363,0.418,28.687,1.770,-83.801
-0.180,-0.437,0.602,49.194,31.494,-75.562
-0.171,-0.467,0.775,52.307,51.514,-70.496
-0.160,-0.452,0.931,32.532,52.002,-68.420
-0.183,-0.391,1.001,-3.967,32.532,-62.378
-0.140,-0.360,0.938,-49.561,-0.488,-50.415
-0.161,-0.442,0.794,-90.515,-38.635,-37.659
-0.139,-0.601,0.633,-108.276,-72.388,-28.442
-0.119,-0.528,0.476,-92.407,-91.736,-26.733
0.045,-0.542,0.535,-44.739,-93.384,-20.447
-0.043,-0.531,0.452,23.071,-91.003,-18.372
-0.015,-0.586,0.511,94.849,-76.294,-9.216
-0.030,-0.770,0.659,155.212,-45.959,-0.244
-0.192,-0.836,0.867,194.397,-10.681,-8.301
-0.191,-0.744,1.262,202.515,26.428,-26.123
-0.016,-0.548,1.530,178.711,46.021,-50.171
0.167,-0.428,1.678,131.592,40.344,-67.810
0.320,-0.375,1.586,63.477,11.169,-73.425
0.448,-0.317,1.419,-6.226,-24.536,-68.298
0.486,-0.351,1.255,-48.706,-48.157,-56.030
0.494,-0.325,1.039,-60.547,-51.025,-43.884
0.474,-0.185,0.805,-55.542,-28.259,-32.532
0.505,-0.208,0.674,-41.016,16.235,-18.372
0.488,-0.147,0.598,-19.653,64.331,-12.817
0.493,-0.104,0.665,2.930,101.257,-6.531
0.462,-0.152,0.766,24.475,112.732,-1.709
0.449,-0.065,0.836,36.499,98.755,-5.859
0.451,-0.011,0.848,36.011,74.097,-8.972
0.436,-0.022,0.886,28.809,48.462,-6.653
0.404,-0.022,0.875,18.921,24.353,-2.747
0.386,0.006,0.868,7.446,5.310,4.700
0.355,0.016,0.890,-1.831,-4.761,14.587
0.301,0.001,0.890,-6.897,-10.742,23.254
0.285,0.022,0.893,-11.658,-11.597,29.053
0.282,0.036,0.875,-15.503,-6.592,33.386
0.263,0.019,0.874,-17.822,1.221,37.537
0.250,0.013,0.859,-16.052,7.324,39.001
0.294,0.032,0.825,-11.719,10.986,37.598
0.341,0.075,0.807,-6.836,13.367,34.363
0.369,0.047,0.815,-2.136,14.587,30.823
0.411,-0.012,0.812,1.587,12.878,28.076
0.454,-0.048,0.833,6.226,9.827,26.978
0.481,-0.078,0.860,10.254,9.155,28.015
0.496,-0.088,0.867,12.756,11.230,28.931
0.494,-0.076,0.858,12.451,17.517,31.677
0.492,-0.068,0.877,10.193,28.870,36.499
0.448,-0.051,0.886,7.996,37.537,40.405
0.448,-0.032,0.873,5.005,40.649,43.884
0.443,-0.022,0.857,2.991,40.100,47.119
0.425,-0.020,0.843,2.441,37.231,48.767
0.400,-0.038,0.827,2.869,31.799,50.415
0.381,-0.057,0.809,5.127,25.940,50.903
0.381,-0.051,0.792,9.338,21.057,48.828
0.366,-0.073,0.779,15.076,15.991,46.204
0.358,-0.089,0.765,20.874,10.986,44.556
0.359,-0.050,0.766,26.794,8.240,44.067
0.356,-0.020,0.771,32.471,10.254,44.861
0.365,-0.002,0.779,36.377,14.038,44.434
0.378,-0.023,0.806,36.316,15.320,45.166
0.396,0.006,0.863,32.166,14.038,50.354
0.378,0.021,0.880,25.513,9.033,59.326
0.325,-0.050,0.889,16.418,1.282,66.711
0.282,-0.098,0.892,4.822,-8.057,69.275
0.260,-0.068,0.860,-2.625,-17.639,66.833
0.251,-0.039,0.808,-4.272,-24.597,62.622
0.253,0.001,0.757,-2.869,-27.527,58.411
0.250,0.099,0.718,0.916,-24.536,52.979
0.250,0.117,0.696,8.789,-19.470,45.593
0.258,0.047,0.722,15.076,-16.968,38.940
0.276,0.045,0.779,18.127,-18.555,34.302
0.298,0.079,0.828,19.836,-24.292,32.104
0.307,0.032,0.863,16.846,-31.494,33.203
0.322,0.037,0.887,8.240,-37.720,37.354
0.368,0.103,0.921,1.404,-40.161,42.786
0.343,0.129,0.895,-2.075,-38.940,47.424
0.293,0.102,0.900,-4.333,-32.959,50.598
0.273,0.106,0.894,-4.089,-22.339,50.842
0.276,0.143,0.880,-1.953,-7.263,48.401

0.565,0.826,0.769,41.748,-30.518,-20.874
0.575,0.865,0.789,42.114,-39.856,-12.939
0.559,0.910,0.787,38.879,-43.457,-2.075
0.531,0.946,0.763,34.851,-39.185,9.216
0.499,0.994,0.743,31.189,-27.527,20.813
0.438,1.042,0.711,28.748,-12.634,30.823
0.398,1.084,0.660,27.161,0.977,41.016
0.365,1.098,0.615,28.198,12.878,47.913
0.349,1.115,0.595,34.058,22.705,50.110
0.372,1.158,0.580,44.434,27.161,50.354
0.429,1.161,0.597,54.016,24.414,51.086
0.465,1.187,0.642,61.157,15.015,51.880
0.478,1.172,0.660,67.200,-0.488,52.673
0.485,1.148,0.688,71.899,-16.113,51.025
0.486,1.130,0.725,77.637,-29.785,44.312
0.492,1.149,0.774,84.045,-41.565,35.400
0.512,1.161,0.805,86.304,-51.941,30.823
0.487,1.161,0.794,85.266,-62.317,29.358
0.421,1.154,0.774,82.825,-71.350,25.818
0.328,1.050,0.719,81.726,-79.590,19.104
0.217,0.931,0.656,84.656,-85.938,7.324
0.165,0.796,0.607,92.773,-89.111,-8.606
