aX,aY,aZ,gX,gY,gZ
1.492,-0.662,-0.552,-413.513,72.205,-224.67
1.857,-0.423,-0.893,-397.644,61.523,-216.187
2.024,-0.159,-1.111,-349.304,45.288,-199.28
2.095,0.093,-1.158,-295.837,31.982,-186.829
2.054,0.178,-0.809,-236.755,18.494,-178.467
1.779,0.351,-0.478,-204.102,-4.028,-192.627
1.529,0.527,-0.442,-197.144,-8.301,-214.05
1.499,0.606,-0.488,-195.984,16.357,-215.149
1.539,0.629,-0.505,-179.077,43.213,-208.252
1.524,0.708,-0.446,-158.386,60.669,-211.914
1.464,0.746,-0.347,-137.634,76.416,-215.393
1.408,0.745,-0.265,-116.821,95.093,-213.928
1.349,0.718,-0.185,-100.769,115.173,-207.397
1.321,0.669,-0.116,-88.013,132.08,-198.486
1.39,0.553,-0.112,-74.219,141.235,-186.035
1.413,0.38,-0.093,-57.129,137.573,-171.814
1.344,0.287,0.012,-48.645,126.099,-161.499
1.307,0.253,0.066,-55.298,114.685,-153.015
1.328,0.223,0.066,-69.031,105.164,-146.851
1.308,0.222,-0.013,-82.092,94.543,-141.113
1.2,0.266,-0.102,-89.783,89.05,-132.385
1.092,0.3,-0.062,-89.05,92.651,-121.521
1.007,0.313,-0.016,-83.862,99.731,-109.68
0.9,0.371,-0.02,-78.369,106.995,-96.741
0.782,0.381,-0.044,-73.12,113.708,-82.092
0.684,0.317,-0.027,-65.43,118.225,-69.763
0.633,0.348,-0.046,-53.833,120.667,-60.059
0.624,0.329,-0.042,-36.377,123.962,-47.546
0.632,0.372,-0.018,-13.672,126.221,-36.682
0.644,0.308,-0.096,22.4,124.756,-22.217
0.655,0.153,-0.122,55.42,128.052,-6.592
0.827,0.058,-0.08,81.726,135.254,3.723
1.086,-0.021,-0.178,106.995,137.329,12.756
1.41,0.013,-0.208,121.887,138.977,17.029
1.767,0.134,-0.214,133.057,139.648,20.386
2.083,0.232,-0.213,140.503,133.24,28.87
2.286,0.216,-0.084,138.733,120.3,37.415
2.38,0.052,0.366,122.986,92.59,35.156
2.076,0.295,0.601,104.309,32.349,23.743
1.535,0.357,-0.349,138.733,-117.981,31.555
1.525,0.341,-0.47,144.714,-131.958,44.312
1.572,0.298,-0.538,140.198,-139.282,55.847
1.617,0.24,-0.475,138.855,-146.606,66.528
1.626,0.156,-0.459,138.306,-157.349,75.195
1.559,0.151,-0.513,128.906,-164.856,80.75
1.504,0.159,-0.612,118.713,-163.391,88.745
1.459,0.192,-0.604,114.746,-151.672,98.206
1.441,0.225,-0.536,120.605,-134.766,109.192
1.424,0.24,-0.453,135.132,-119.202,120.605
1.418,0.214,-0.366,152.283,-107.91,129.517
1.436,0.161,-0.285,166.626,-101.318,133.606
1.485,0.127,-0.108,184.021,-99.304,132.385
1.534,0.115,0.118,215.637,-107.788,127.625
1.495,0.104,0.107,255.615,-131.287,122.253
1.433,0.106,0.018,287.659,-157.349,116.577
1.375,0.111,-0.25,303.406,-177.673,110.229
1.301,0.134,-0.532,302.307,-181.519,104.187
1.231,0.131,-0.633,295.837,-167.114,99.487
1.178,0.043,-0.55,292.358,-145.813,96.069
1.17,-0.085,-0.397,284.302,-128.723,91.919
1.186,-0.213,-0.268,267.517,-121.277,86.06
1.2,-0.297,-0.204,249.939,-122.375,79.773
1.134,-0.363,-0.227,239.868,-129.517,76.233
1.007,-0.436,-0.292,235.596,-135.925,74.89
0.884,-0.476,-0.314,226.807,-137.634,71.106
0.786,-0.477,-0.292,208.862,-137.329,65.979
0.713,-0.498,-0.292,182.251,-138.245,63.599
0.659,-0.557,-0.304,146.301,-136.658,64.514
0.597,-0.626,-0.258,112.122,-128.174,64.331
0.531,-0.711,-0.169,96.985,-115.479,60.425
0.503,-0.768,-0.035,101.746,-100.769,53.955
0.486,-0.779,0.135,118.164,-85.388,47.058
0.491,-0.759,0.33,139.16,-70.679,39.185
0.539,-0.749,0.462,153.076,-61.829,32.898
0.568,-0.756,0.447,150.269,-65.674,30.151
0.521,-0.728,0.335,128.723,-80.139,30.701
0.411,-0.623,0.223,94.116,-93.201,31.921
0.292,-0.437,0.118,55.237,-96.802,32.227
0.179,-0.269,0.054,19.104,-89.05,35.217
0.082,-0.125,0.051,-5.371,-73.425,37.354
0.045,-0.061,0.002,-12.085,-55.847,35.828
0.062,0.012,-0.062,-10.742,-37.048,31.189
0.138,0.052,-0.11,-2.319,-14.954,25.696
0.246,0.079,-0.132,6.165,6.897,22.156
0.328,0.115,-0.09,10.376,27.71,19.409
0.339,0.065,0.006,13.245,43.396,18.677
0.3,-0.058,-0.005,13.184,50.598,20.386
0.282,-0.214,-0.044,10.01,56.152,23.926
0.296,-0.401,-0.059,6.409,62.134,27.771
0.324,-0.573,-0.112,2.136,66.772,29.846
0.353,-0.825,-0.273,-7.019,75.195,28.87
0.387,-1.05,-0.257,-27.954,95.764,19.104
0.458,-1.186,-0.12,-50.049,118.835,5.188
0.573,-1.222,-0.044,-53.65,142.029,-4.456
0.682,-1.162,0.02,-45.227,166.809,-12.573
0.788,-1.076,0.022,-47.546,188.049,-23.376
0.884,-0.777,0.149,-77.454,204.163,-37.964
0.81,-0.521,-0.24,-108.521,206.909,-42.48
1.376,-0.785,0.007,-153.809,216.736,-44.312
1.565,-0.428,-0.099,-219.727,203.735,-61.584
1.715,-0.292,-0.13,-242.004,187.073,-52.429
1.781,-0.204,-0.167,-250.305,166.87,-42.175
1.663,-0.087,-0.289,-266.357,146.484,-38.818
1.526,-0.027,-0.504,-288.086,135.925,-42.48
1.467,0.072,-0.663,-311.279,140.015,-57.129
1.482,0.213,-0.744,-316.101,150.208,-76.172
1.564,0.296,-0.778,-298.157,161.438,-93.018
1.692,0.372,-0.734,-276.794,173.157,-106.079
1.839,0.432,-0.63,-259.216,181.152,-112.915
1.911,0.469,-0.539,-241.211,180.42,-114.563
1.897,0.428,-0.485,-222.473,174.377,-112.427
1.821,0.336,-0.392,-208.252,171.082,-109.375
1.729,0.198,-0.322,-194.397,168.579,-105.896
1.666,0.073,-0.27,-182.434,165.833,-100.403
1.658,-0.014,-0.254,-177.979,159.485,-94.666
1.643,-0.038,-0.299,-182.129,144.714,-90.515
1.593,-0.039,-0.427,-192.078,123.169,-87.097
1.501,-0.016,-0.588,-204.895,100.342,-83.252
1.4,0.024,-0.706,-213.135,81.299,-78.613
1.303,0.052,-0.759,-213.196,68.909,-74.341
1.195,0.148,-0.802,-208.435,61.096,-72.144
1.084,0.21,-0.849,-197.144,58.594,-69.641
0.975,0.232,-0.823,-179.687,62.195,-67.871
0.895,0.224,-0.788,-163.086,68.359,-64.819
0.896,0.184,-0.719,-144.836,76.233,-60.974
0.966,0.1,-0.604,-123.474,85.266,-57.19
1.037,-0.008,-0.471,-102.417,90.271,-54.81
1.068,-0.082,-0.386,-85.815,87.646,-53.345
1.049,-0.07,-0.318,-73.792,78.186,-51.453
1.015,-0.032,-0.279,-66.65,65.674,-47.913
0.956,-0.008,-0.3,-64.148,51.697,-44.373
0.894,0.002,-0.375,-64.819,41.016,-41.687
0.879,0.037,-0.371,-64.209,37.415,-38.635
0.933,0.01,-0.247,-59.692,34.607,-33.142
0.969,-0.057,-0.24,-55.603,23.682,-27.039
0.968,-0.078,-0.26,-52.49,9.766,-22.522
0.95,-0.069,-0.293,-48.523,-2.747,-17.517
0.897,-0.042,-0.374,-45.837,-13.977,-12.085
0.824,-0.004,-0.436,-43.03,-21.057,-6.836
0.778,0.047,-0.466,-36.194,-23.56,-1.587
0.806,0.105,-0.44,-23.132,-24.902,5.676
0.798,0.115,-0.521,-7.385,-29.968,15.259
0.806,0.134,-0.495,2.38,-33.02,21.851
0.843,0.184,-0.402,9.583,-34.18,23.499
0.906,0.267,-0.259,16.602,-39.49,25.146
0.849,0.354,-0.285,23.56,-51.331,30.457
0.786,0.368,-0.333,34.363,-58.35,39.612
0.79,0.32,-0.318,49.072,-58.533,48.645
0.818,0.268,-0.328,66.101,-59.448,55.237
0.855,0.2,-0.321,82.825,-63.171,61.218
0.869,0.136,-0.349,95.276,-69.885,67.139
0.859,0.083,-0.404,100.159,-79.041,75.562
0.871,0.056,-0.401,100.525,-86.731,85.754
0.92,0.056,-0.322,102.6,-92.651,97.595
0.999,0.062,-0.233,112.305,-98.083,109.924
1.1,0.047,-0.186,128.723,-104.858,120.178
1.149,0.014,-0.199,147.217,-112.732,127.38
1.179,-0.047,-0.274,163.757,-117.31,132.507
1.368,-0.457,-0.366,182.861,-155.945,149.475
1.272,-0.491,-0.349,166.687,-166.809,156.128
1.297,-0.34,-0.278,161.133,-166.626,159.302
1.392,-0.049,-0.141,170.044,-165.955,161.255
1.495,0.236,-0.006,185.242,-171.143,165.283
1.589,0.38,0.047,200.317,-179.443,172.302
1.659,0.318,0.042,217.224,-186.035,181.824
1.678,0.161,0.067,231.018,-185.547,189.331
1.687,-0.008,0.094,237.854,-181.458,190.735
1.679,-0.12,0.116,238.159,-180.115,186.218
1.59,-0.151,0.156,236.45,-181.702,179.26
1.459,-0.119,0.188,235.657,-183.838,170.166
1.43,0.088,0.322,225.342,-182.617,161.011
1.063,0.103,0.022,212.524,-174.805,159.546
1.201,0.149,0.623,194.458,-154.724,151.123
1.32,0.028,0.693,169.617,-179.199,134.521
1.27,0.011,0.371,134.644,-215.21,110.779
1.178,0.313,-0.005,111.328,-232.178,101.746
1.14,0.477,-0.262,131.042,-231.873,117.004
1.069,0.495,-0.337,164.673,-222.9,128.54
1.044,0.354,-0.172,161.499,-206.421,127.197
1.057,0.187,0.033,105.835,-194.031,118.469
1.012,-0.013,0.144,43.884,-186.829,106.567
0.974,-0.255,0.194,14.16,-173.462,90.942
0.907,-0.375,0.155,-5.676,-151.855,71.777
0.788,-0.375,0.214,-20.386,-120.361,56.335
0.585,-0.323,0.425,-16.602,-86.914,51.147
0.331,-0.157,0.543,3.052,-55.542,50.415
0.16,-0.021,0.525,20.447,-22.278,55.176
0.115,0.018,0.404,26.306,1.77,66.833
0.154,-0.016,0.295,21.667,14.587,71.716
0.114,0.183,0.105,9.338,24.17,69.092
0.064,-0.356,0.189,-1.648,40.649,65.674
0.203,-0.147,0.401,-36.377,46.204,17.883
0.192,0.143,0.33,-55.115,33.997,-10.254
0.183,0.036,0.311,-37.109,30.212,4.7
0.184,-0.112,0.317,-27.649,27.283,0.549
0.165,-0.038,0.201,-35.645,24.475,-21.851
0.177,-0.017,0.11,-38.757,32.41,-33.936
0.205,-0.049,0.014,-39.978,44.617,-37.964
0.242,-0.08,-0.072,-50.659,61.462,-39.368
0.3,-0.16,-0.092,-62.805,84.839,-39.063
0.353,-0.232,-0.099,-75.439,109.436,-41.931
0.408,-0.292,-0.086,-87.83,134.827,-45.532
0.482,-0.395,-0.03,-97.534,157.776,-51.575
0.581,-0.472,0.115,-108.948,171.631,-65.186
0.746,-0.258,0.25,-120.483,169.006,-81.116
0.794,-0.079,0.245,-125.305,152.588,-83.313
0.774,0.013,0.167,-129.028,137.451,-76.66
0.756,0.049,0.08,-139.099,130.798,-72.449
0.773,0.055,-0.016,-152.588,131.47,-71.777
0.844,0.038,-0.118,-164.673,138.062,-74.402
0.952,0.007,-0.237,-173.706,149.597,-80.688
1.038,-0.03,-0.312,-177.307,166.748,-89.722
1.096,-0.07,-0.285,-174.194,187.256,-101.868
1.167,-0.111,-0.167,-163.696,204.346,-114.807
1.255,-0.135,-0.048,-152.954,211.487,-125.977
1.325,-0.106,-0.011,-148.376,208.374,-132.751
1.371,-0.086,-0.07,-145.203,199.524,-133.423
1.416,-0.099,-0.188,-148.193,190.369,-129.822
1.49,-0.124,-0.335,-161.743,184.265,-126.465
1.604,-0.168,-0.435,-183.716,183.472,-125.305
1.754,-0.128,-0.369,-205.566,185.73,-128.723
1.86,-0.095,-0.24,-217.224,182.8,-131.897
1.838,-0.04,-0.17,-224.854,169.8,-135.01
1.698,-0.022,-0.158,-233.704,150.879,-139.282
1.473,0.018,-0.201,-237.793,132.568,-145.264
1.258,0.082,-0.31,-233.582,121.155,-147.827
1.126,0.127,-0.406,-226.624,120.361,-144.958
1.119,0.141,-0.458,-221.008,126.831,-138.855
1.218,0.091,-0.483,-212.891,133.972,-132.385
1.34,0.046,-0.561,-205.994,132.507,-127.808
1.426,0.054,-0.656,-205.261,121.155,-123.291
1.532,0.063,-0.68,-197.632,109.558,-120.361
1.607,0.105,-0.707,-181.763,98.938,-120.605
1.65,0.134,-0.734,-163.025,90.332,-121.277
1.641,0.164,-0.734,-143.372,82.336,-119.995
1.525,0.174,-0.701,-124.878,73.608,-116.15
1.388,0.162,-0.65,-109.68,65.796,-109.131
1.265,0.145,-0.585,-98.755,58.96,-99.243
1.188,0.089,-0.541,-91.492,54.199,-88.074
1.182,0.051,-0.466,-85.266,52.185,-78.857
1.208,0.054,-0.459,-75.745,50.537,-71.35
1.243,0.077,-0.528,-66.162,47.913,-63.11
1.36,0.063,-0.543,-62.073,44.861,-54.504
1.487,0.095,-0.54,-61.218,34.302,-47.913
1.553,0.199,-0.626,-60.303,12.512,-40.771
1.56,0.294,-0.703,-55.359,-11.78,-31.189
1.5,0.327,-0.727,-46.204,-34.729,-19.226
1.373,0.358,-0.728,-33.813,-55.786,-8.423
1.276,0.418,-0.667,-22.888,-71.411,0.916
1.188,0.448,-0.636,-17.212,-80.994,13.062
1.144,0.431,-0.61,-12.268,-84.045,27.344
1.134,0.355,-0.577,-5.493,-82.764,41.199
1.139,0.289,-0.541,2.991,-79.834,51.941
1.147,0.226,-0.523,14.282,-78.308,61.768
1.154,0.161,-0.508,29.114,-78.369,71.167
1.158,0.133,-0.495,45.044,-81.665,80.322
1.154,0.145,-0.5,59.875,-88.135,89.966
1.135,0.164,-0.473,72.815,-96.313,99.548
1.104,0.18,-0.451,83.801,-105.713,108.643
1.022,0.147,-0.45,91.98,-115.479,117.798
0.968,0.102,-0.476,97.778,-122.681,125.671
0.99,0.018,-0.542,105.774,-126.404,133.911
1.045,-0.091,-0.613,112.061,-129.517,142.822
1.082,-0.158,-0.59,107.605,-132.935,150.208
1.148,-0.138,-0.433,101.807,-133.972,154.236
1.219,-0.061,-0.231,104.919,-135.437,157.166
1.246,0.005,-0.093,119.446,-140.259,158.264
1.25,0.034,-0.021,143.982,-146.301,156.372
1.234,0.019,-0.05,170.288,-154.236,152.588
1.204,-0.017,-0.205,183.167,-164.734,149.109
1.198,-0.032,-0.418,179.26,-172.119,145.142
1.225,-0.022,-0.593,160.522,-172.363,140.137
1.298,0.035,-0.608,135.559,-166.992,132.69
1.423,0.091,-0.521,127.808,-156.006,124.878
1.495,0.141,-0.431,137.512,-146.973,119.568
1.494,0.191,-0.342,155.334,-141.785,115.601
1.372,0.213,-0.241,175.476,-139.832,110.352
0.984,-0.547,0.639,76.782,52.856,-11.169
0.987,-0.502,0.7,47.607,65.918,-17.944
1.015,-0.263,0.784,16.602,77.026,-21.606
0.942,-0.237,0.644,-4.578,80.322,-17.822
0.969,0.036,0.792,-27.1,83.74,-21.667
1.117,0.32,0.842,-38.818,70.251,-15.991
1.059,0.33,0.668,-22.522,43.518,0.671
0.903,0.202,0.502,-5.432,23.254,6.592
0.764,0.089,0.401,6.165,12.878,3.967
0.682,-0.003,0.35,17.578,13.245,2.93
0.606,-0.055,0.343,22.949,20.081,0.977
0.535,-0.104,0.299,23.315,30.273,-1.404
0.746,-0.175,0.26,16.541,49.988,-7.141
0.788,-0.005,0.5,-2.93,69.58,-10.925
0.889,-0.008,0.635,-9.094,66.345,-3.052
0.934,-0.068,0.656,-5.92,49.805,-3.357
0.889,0.083,0.647,-0.732,28.381,-5.554
0.803,0.087,0.398,5.249,9.705,1.282
0.796,-0.098,-0.002,-0.793,10.742,4.456
0.769,-0.117,0.175,-25.879,33.936,-3.967
0.845,-0.023,0.474,-36.804,44.312,-8.24
0.882,-0.008,0.38,-20.935,33.691,-5.371
0.833,-0.032,0.255,-11.536,27.588,-2.991
0.832,-0.017,0.341,-13.306,28.381,-2.197
0.854,-0.053,0.283,-10.925,23.315,-0.977
0.815,-0.071,0.213,-8.972,22.4,-1.16
0.843,-0.09,0.242,-11.475,26.917,-0.793
0.879,-0.073,0.29,-15.381,27.588,-0.366
0.867,-0.075,0.296,-15.93,23.743,0.488
0.827,-0.078,0.253,-14.343,21.423,3.052
0.785,-0.099,0.21,-15.32,22.888,7.446
0.783,-0.141,0.203,-18.921,28.87,12.207
0.801,-0.197,0.184,-23.865,37.17,14.465
0.84,-0.245,0.221,-28.931,46.021,12.817
0.891,-0.232,0.323,-32.41,50.171,8.057
0.941,-0.264,0.358,-29.114,46.509,3.662
0.964,-0.278,0.365,-25.94,39.368,-2.075
0.98,-0.285,0.37,-23.01,30.273,-7.629
1.006,-0.311,0.379,-21.606,21.118,-14.221
1.016,-0.296,0.35,-21.24,12.024,-22.156
0.958,-0.237,0.276,-20.081,5.615,-27.466
0.925,-0.243,0.211,-18.25,6.836,-27.344
0.934,-0.283,0.171,-19.714,12.573,-27.893
0.948,-0.305,0.166,-24.536,18.433,-31.494
0.973,-0.302,0.196,-29.236,21.667,-35.706
0.993,-0.279,0.226,-30.518,20.142,-37.964
1.004,-0.273,0.235,-28.259,14.282,-37.415
1.02,-0.285,0.233,-26.123,7.324,-35.095
1.027,-0.29,0.23,-26.428,0.061,-33.936
1.027,-0.279,0.226,-28.137,-6.775,-33.02
1.021,-0.258,0.212,-29.541,-13.123,-31.372
1.015,-0.228,0.19,-30.334,-17.944,-29.358
1.004,-0.208,0.162,-31.067,-20.386,-26.978
0.989,-0.205,0.139,-32.349,-20.691,-25.513
0.975,-0.158,0.139,-34.363,-19.531,-25.085
0.956,-0.128,0.139,-36.499,-17.273,-22.461
0.94,-0.109,0.12,-37.537,-14.465,-19.47
0.937,-0.08,0.118,-38.94,-10.254,-17.517
0.941,-0.047,0.128,-39.673,-6.653,-15.747
0.947,-0.025,0.141,-38.208,-4.272,-14.587
0.934,-0.015,0.132,-34.607,-3.357,-14.465
0.908,-0.007,0.112,-30.273,-1.709,-14.893
0.886,-0.006,0.106,-26.245,1.831,-15.503
0.886,0.009,0.134,-23.193,6.714,-15.991
0.89,0.008,0.166,-20.02,10.681,-15.015
0.882,-0.014,0.172,-16.296,12.939,-14.221
0.872,-0.037,0.177,-13.306,15.869,-14.526
0.874,-0.049,0.2,-12.451,19.836,-15.137
0.883,-0.043,0.242,-11.841,22.583,-15.869
0.886,-0.035,0.275,-10.986,22.705,-15.991
0.878,-0.034,0.285,-9.277,20.752,-14.954
0.862,-0.048,0.259,-7.141,18.494,-12.756
0.857,-0.09,0.199,-5.005,18.25,-10.62
0.867,-0.171,0.133,-3.784,21.423,-10.071
0.916,-0.253,0.099,-2.686,26.245,-13.489
1.015,-0.298,0.091,0.244,30.518,-18.799
1.157,-0.305,0.093,4.333,32.043,-23.132
1.329,-0.266,0.129,5.737,30.334,-24.353
1.493,-0.233,0.165,3.052,24.17,-22.888
1.559,-0.206,0.178,-3.357,15.442,-21.79
1.517,-0.165,0.178,-12.329,7.935,-22.766
1.425,-0.108,0.177,-23.499,6.348,-24.719
1.347,-0.049,0.174,-35.889,11.047,-26.245
1.299,0.001,0.152,-48.462,18.738,-27.832
1.273,0.047,0.125,-61.401,27.466,-29.48
1.287,0.077,0.104,-72.937,36.133,-31.189
1.328,0.111,0.125,-82.764,41.809,-32.898
1.366,0.141,0.16,-87.891,41.687,-33.386
1.385,0.161,0.167,-88.745,35.278,-32.593
1.383,0.159,0.142,-88.074,25.696,-30.884
1.361,0.136,0.113,-88.379,17.578,-28.87
1.319,0.116,0.114,-89.661,13.123,-27.893
1.255,0.112,0.153,-89.294,11.902,-28.015
1.189,0.102,0.2,-86.121,12.268,-28.564
1.134,0.102,0.246,-81.909,13.367,-30.457
1.089,0.132,0.275,-76.416,13.794,-32.898
1.049,0.163,0.28,-70.007,12.878,-33.691
1.003,0.179,0.25,-63.782,10.864,-32.837
0.955,0.135,0.211,-59.143,8.789,-31.372
0.913,0.08,0.179,-57.8,6.531,-31.616
0.864,0.056,0.141,-57.434,3.601,-32.593
0.8,0.055,0.101,-55.054,1.343,-31.128
0.779,0.038,0.1,-51.453,0.427,-27.405
0.784,0.037,0.137,-48.157,-1.404,-23.987
0.768,0.031,0.135,-43.335,-6.104,-20.569
0.738,-0.003,0.102,-38.452,-10.254,-18.372
0.727,-0.02,0.105,-35.889,-13.55,-18.616
0.721,-0.017,0.105,-32.104,-17.944,-19.409
0.71,-0.023,0.08,-26.367,-22.4,-19.348
0.707,-0.025,0.063,-21.118,-25.391,-20.325
0.712,-0.016,0.049,-17.151,-28.015,-21.667
0.719,-0.015,0.033,-12.695,-29.846,-22.461
0.729,-0.019,0.022,-8.789,-30.579,-23.193
0.744,-0.025,0.02,-4.944,-30.273,-23.621
0.755,-0.036,0.026,-2.075,-28.748,-23.193
0.764,-0.06,0.034,1.099,-26.489,-22.278
0.778,-0.09,0.037,4.089,-24.048,-21.24
0.793,-0.123,0.042,5.188,-20.569,-19.409
0.809,-0.154,0.052,3.845,-16.418,-17.944
1.391,-0.377,0.334,65.369,-2.991,15.991
1.367,-0.372,0.422,56.702,-0.854,21.667
1.297,-0.4,0.501,45.959,1.892,25.33
1.196,-0.364,0.531,33.447,4.517,24.658
1.103,-0.335,0.521,20.447,7.812,21.729
1.034,-0.257,0.489,6.836,10.986,15.747
0.989,-0.177,0.467,-4.7,13.489,9.888
0.941,-0.094,0.451,-12.634,13.55,5.371
0.902,-0.001,0.423,-21.606,11.658,2.502
0.873,0.059,0.389,-25.33,7.141,1.709
0.833,0.1,0.354,-22.278,0.732,3.967
0.802,0.112,0.313,-16.296,-4.639,7.69
0.772,0.109,0.276,-10.132,-8.24,11.963
0.746,0.084,0.252,-4.517,-10.01,15.259
0.722,0.051,0.235,0.61,-10.437,18.066
0.708,0.019,0.216,4.761,-9.888,21.24
0.705,-0.013,0.196,6.897,-8.667,24.475
0.717,-0.048,0.18,6.287,-6.653,27.954
0.744,-0.091,0.172,4.089,-4.028,30.701
0.771,-0.121,0.173,1.404,-1.465,32.471
0.794,-0.137,0.175,0.122,0.61,34.058
0.813,-0.146,0.179,-0.305,2.563,35.889
0.83,-0.146,0.183,-0.244,4.272,38.025
0.845,-0.134,0.186,1.099,5.066,39.978
0.849,-0.114,0.188,3.723,5.249,41.687
0.852,-0.093,0.189,7.751,4.517,43.884
0.856,-0.084,0.19,13.55,2.869,46.204
0.856,-0.085,0.185,19.958,0.732,47.974
0.849,-0.097,0.172,27.1,-2.258,49.377
0.839,-0.122,0.157,33.203,-4.15,50.72
0.831,-0.155,0.145,37.598,-5.127,51.575
0.829,-0.195,0.138,39.734,-4.944,52.429
0.834,-0.255,0.135,40.833,-3.967,52.551
0.838,-0.308,0.133,39.429,-2.136,52.185
0.843,-0.366,0.136,36.621,0.183,50.72
0.844,-0.419,0.146,31.555,4.272,48.096
0.856,-0.458,0.173,24.231,9.766,45.044
0.875,-0.474,0.206,15.991,14.709,41.199
0.895,-0.475,0.237,8.24,18.921,37.109
0.912,-0.464,0.259,1.343,22.034,33.02
0.932,-0.441,0.271,-4.578,23.926,29.48
0.955,-0.41,0.277,-9.644,24.414,26.855
0.972,-0.377,0.279,-14.038,23.865,25.085
0.987,-0.345,0.276,-17.212,21.179,23.499
0.997,-0.309,0.266,-19.47,16.846,21.973
0.992,-0.28,0.247,-20.081,11.047,20.386
0.98,-0.26,0.228,-19.348,5.371,18.616
0.971,-0.241,0.213,-17.334,0.549,16.479
0.964,-0.221,0.204,-14.16,-3.113,14.404
0.952,-0.206,0.2,-9.766,-6.653,12.695
0.928,-0.21,0.204,-5.31,-9.766,11.719
0.911,-0.202,0.201,-1.099,-12.268,10.376
0.89,-0.185,0.203,2.869,-13.672,8.85
0.874,-0.17,0.205,6.531,-14.038,7.568
0.863,-0.165,0.208,9.521,-12.451,6.958
0.863,-0.174,0.214,11.597,-9.46,7.446
0.87,-0.181,0.219,12.756,-6.042,8.118
0.88,-0.185,0.221,13.977,-3.601,8.667
0.891,-0.186,0.213,15.686,-2.441,8.484
0.899,-0.183,0.201,17.334,-1.892,7.202
0.902,-0.172,0.197,18.616,-1.343,5.127
0.907,-0.167,0.193,19.592,-0.244,2.014
0.912,-0.159,0.195,18.738,1.221,-0.977
0.921,-0.157,0.204,17.273,3.601,-3.662
0.942,-0.174,0.21,15.686,6.775,-6.042
0.984,-0.2,0.218,13.855,10.254,-8.423
1.039,-0.222,0.227,13.672,13.062,-10.742
1.109,-0.238,0.221,17.029,13.794,-13.062
1.187,-0.251,0.188,23.193,12.39,-14.343
1.267,-0.287,0.138,30.09,10.62,-15.015
1.327,-0.339,0.097,33.386,10.254,-15.381
1.352,-0.389,0.075,31.25,11.719,-15.686
1.341,-0.407,0.083,24.475,14.221,-16.724
1.302,-0.387,0.116,14.282,17.334,-17.639
1.247,-0.357,0.151,2.808,20.569,-16.296
1.189,-0.34,0.174,-9.46,22.705,-13.489
1.131,-0.333,0.178,-23.621,23.499,-11.414
1.086,-0.321,0.169,-38.025,23.743,-11.353
1.054,-0.294,0.165,-51.575,24.231,-13.245
1.039,-0.249,0.165,-62.927,24.17,-16.418
1.042,-0.191,0.167,-71.289,22.705,-20.569
1.057,-0.126,0.169,-76.538,19.653,-25.391
1.078,-0.064,0.167,-79.041,15.198,-30.518
1.1,-0.011,0.158,-78.857,10.559,-35.767
1.119,0.031,0.153,-76.965,6.775,-41.443
1.138,0.066,0.157,-74.097,4.639,-47.119
1.148,0.098,0.17,-71.411,3.967,-52.063
1.15,0.132,0.187,-67.688,4.333,-55.542
1.143,0.158,0.203,-64.453,4.517,-57.739
1.128,0.172,0.214,-60.608,3.418,-57.8
1.091,0.177,0.214,-55.542,1.709,-55.969
1.039,0.16,0.209,-49.377,0.671,-52.734
0.992,0.132,0.202,-43.518,1.038,-48.767
0.943,0.091,0.2,-37.964,2.869,-44.678
0.9,0.054,0.198,-33.142,5.371,-41.321
0.868,0.024,0.205,-28.137,7.385,-38.574
0.841,0.003,0.205,-22.339,7.385,-35.522
0.818,-0.016,0.197,-16.113,5.127,-32.959
0.801,-0.035,0.181,-10.254,0.977,-30.579
0.784,-0.058,0.162,-4.883,-4.395,-28.564
0.769,-0.073,0.129,-0.732,-10.01,-27.71
0.746,-0.098,0.094,3.54,-15.015,-27.466
0.728,-0.088,0.058,4.944,-17.456,-27.527
0.72,-0.095,0.035,5.371,-17.151,-27.405
0.721,-0.096,0.021,6.775,-16.052,-26.794
0.729,-0.099,0.015,8.85,-13.855,-26.428
0.746,-0.101,0.016,10.071,-11.23,-25.391
0.773,-0.109,0.023,9.644,-8.728,-23.743
0.802,-0.124,0.032,8.606,-7.69,-21.667
0.827,-0.139,0.039,6.104,-7.446,-19.226
0.848,-0.161,0.043,3.235,-7.996,-16.296
0.868,-0.197,0.041,-0.122,-9.338,-12.817
0.884,-0.226,0.039,-4.578,-10.681,-9.888
0.896,-0.261,0.039,-7.935,-10.864,-6.836
0.908,-0.297,0.04,-9.216,-9.888,-4.395
0.93,-0.331,0.046,-9.521,-7.69,-3.052
0.959,-0.347,0.058,-9.277,-3.845,-3.113
0.991,-0.349,0.082,-7.996,0.854,-3.479
1.018,-0.332,0.109,-3.662,4.333,-4.578
1.414,-0.249,0.362,37.231,-8.301,25.818
1.281,-0.265,0.402,32.043,-10.193,30.029
1.127,-0.271,0.437,21.912,-7.751,31.738
1.01,-0.232,0.455,7.568,-1.953,30.151
0.948,-0.164,0.454,-4.211,5.188,25.513
0.918,-0.083,0.439,-10.864,10.437,19.409
0.916,0.003,0.417,-11.963,11.719,13.611
0.928,0.074,0.379,-5.859,7.874,9.827
0.931,0.128,0.322,4.883,-0.061,7.568
0.92,0.156,0.261,17.212,-8.911,7.385
0.893,0.146,0.211,29.175,-17.273,9.399
