aX,aY,aZ,gX,gY,gZ
0.817,0.459,-0.112,51.880,-17.822,3.906
0.836,0.389,-0.089,55.847,-11.902,2.502
0.870,0.308,-0.067,57.678,-8.179,-1.587
0.882,0.277,-0.036,56.152,-9.216,-5.615
0.879,0.245,-0.029,55.054,-13.489,-9.949
0.874,0.220,-0.027,58.899,-15.503,-14.526
0.878,0.214,-0.034,59.875,-19.104,-18.066
0.882,0.206,-0.046,57.983,-24.231,-20.203
0.878,0.203,-0.063,54.871,-28.137,-22.095
0.854,0.187,-0.064,52.368,-29.480,-23.437
0.826,0.154,-0.053,50.232,-29.358,-23.865
0.794,0.118,-0.041,46.631,-28.564,-25.085
0.759,0.093,-0.025,42.847,-27.283,-27.527
0.724,0.069,-0.000,39.978,-25.452,-29.358
0.702,0.053,0.025,37.598,-23.376,-31.799
0.690,0.058,0.051,35.278,-22.095,-34.241
0.690,0.077,0.064,32.715,-22.461,-35.583
0.705,0.119,0.065,29.480,-24.170,-35.828
0.719,0.170,0.057,28.137,-26.428,-35.706
0.738,0.232,0.043,29.053,-28.687,-34.973
0.754,0.285,0.022,31.128,-30.701,-32.166
0.757,0.329,-0.009,31.067,-33.691,-26.917
0.757,0.354,-0.054,28.564,-37.292,-20.325
0.753,0.368,-0.097,25.452,-39.185,-13.123
0.748,0.354,-0.120,24.963,-38.269,-6.958

1.312,-0.395,0.338,-5.981,0.061,-1.404
1.273,-0.426,0.339,-12.756,1.099,-0.366
1.225,-0.449,0.319,-22.278,2.014,0.244
1.177,-0.454,0.292,-34.302,2.686,-0.061
1.123,-0.430,0.263,-46.692,2.319,-1.526
1.066,-0.378,0.238,-57.983,0.122,-3.174
1.002,-0.310,0.209,-66.833,-3.723,-4.700
0.945,-0.242,0.171,-73.303,-8.057,-6.409
0.885,-0.179,0.132,-78.064,-12.146,-7.935
0.829,-0.121,0.096,-81.909,-15.564,-9.277
0.786,-0.067,0.069,-84.045,-18.005,-11.108
0.753,-0.017,0.053,-84.290,-18.982,-13.245
0.730,0.031,0.045,-82.825,-19.348,-15.686
0.721,0.076,0.042,-79.163,-19.348,-18.127
0.729,0.111,0.041,-73.975,-19.470,-20.081
0.751,0.136,0.038,-67.322,-18.982,-22.278
0.786,0.145,0.033,-59.814,-18.799,-24.475
0.831,0.144,0.025,-51.453,-18.250,-27.100
0.881,0.139,0.019,-43.030,-17.212,-30.090
0.925,0.129,0.018,-35.583,-15.747,-33.020
0.965,0.114,0.024,-28.564,-14.038,-35.583
0.999,0.093,0.040,-22.644,-11.963,-37.415
1.026,0.066,0.070,-17.212,-9.705,-38.208
1.058,0.024,0.100,-12.512,-7.568,-38.086
1.071,-0.018,0.138,-7.935,-5.432,-36.865
1.066,-0.074,0.177,-4.700,-3.357,-34.241
1.054,-0.140,0.218,-4.089,-0.793,-30.823
1.048,-0.199,0.254,-6.104,1.892,-27.710
1.051,-0.241,0.285,-10.132,3.784,-25.513
1.056,-0.265,0.306,-15.869,4.150,-24.353
1.056,-0.272,0.321,-23.315,3.479,-23.560
1.051,-0.259,0.327,-30.762,1.648,-22.888
1.051,-0.239,0.322,-37.292,-0.793,-21.851
1.053,-0.222,0.310,-42.175,-3.967,-20.935
1.051,-0.208,0.287,-45.288,-7.935,-20.203
1.045,-0.193,0.255,-47.302,-12.024,-20.081
1.037,-0.176,0.219,-48.828,-16.235,-20.264
1.023,-0.160,0.180,-50.720,-20.020,-20.386
1.003,-0.145,0.158,-52.734,-22.949,-20.508
0.982,-0.134,0.162,-53.772,-24.353,-20.508
0.959,-0.120,0.189,-52.795,-23.987,-20.691
0.936,-0.098,0.223,-50.781,-23.132,-21.179
0.919,-0.073,0.246,-48.523,-22.766,-20.935
0.903,-0.052,0.253,-46.021,-22.705,-20.264
0.894,-0.040,0.251,-44.495,-22.278,-19.104
0.892,-0.047,0.251,-42.542,-21.545,-17.273
0.894,-0.066,0.258,-40.283,-20.081,-15.076
0.892,-0.088,0.277,-37.903,-18.066,-13.000
0.891,-0.105,0.300,-36.560,-15.869,-11.414
0.889,-0.115,0.320,-36.011,-13.550,-10.254
0.891,-0.112,0.340,-36.438,-10.681,-9.644
0.900,-0.096,0.357,-37.598,-8.728,-10.010
0.907,-0.069,0.368,-39.368,-8.179,-10.498
0.900,-0.034,0.373,-41.199,-9.033,-11.047
0.877,-0.004,0.375,-42.175,-10.681,-11.536
0.845,0.013,0.374,-41.748,-11.841,-11.536
0.809,0.029,0.371,-41.016,-11.536,-11.597
0.771,0.045,0.370,-39.429,-10.132,-11.414
0.739,0.056,0.371,-37.231,-8.179,-11.230
0.713,0.058,0.371,-33.691,-5.493,-10.620
0.698,0.050,0.371,-29.358,-2.502,-10.254
0.694,0.038,0.373,-24.963,0.916,-9.216
0.697,0.026,0.377,-21.362,3.967,-8.179
0.706,0.010,0.379,-17.944,6.531,-6.897
0.715,-0.004,0.379,-14.893,8.850,-5.371
0.726,-0.016,0.382,-13.062,11.963,-4.272
0.738,-0.022,0.385,-11.475,14.465,-3.479
0.754,-0.020,0.386,-11.597,16.418,-2.319
0.769,-0.013,0.388,-12.695,17.944,-0.793
0.780,-0.009,0.398,-13.000,19.409,0.977
0.797,-0.008,0.410,-11.963,21.362,3.235
0.818,-0.013,0.427,-9.216,23.254,5.920
0.828,-0.021,0.440,-5.249,23.987,8.911
0.831,-0.036,0.447,-0.671,23.682,12.085
0.833,-0.061,0.450,3.845,22.888,15.320
0.836,-0.082,0.444,6.592,22.034,17.822
0.832,-0.099,0.434,7.935,20.874,19.775
0.825,-0.116,0.426,8.789,20.691,21.545
0.822,-0.128,0.422,9.521,21.118,22.766
0.826,-0.139,0.423,9.766,22.095,23.987
0.834,-0.150,0.424,10.742,22.278,24.719
0.840,-0.159,0.426,11.475,21.606,25.269
0.837,-0.167,0.425,12.817,20.447,25.452
0.825,-0.171,0.428,13.733,19.409,26.184
0.812,-0.163,0.427,14.526,19.104,26.306
0.809,-0.141,0.426,13.672,18.921,26.917
0.804,-0.114,0.424,12.268,18.494,28.076
0.792,-0.089,0.426,11.414,17.456,29.846
0.787,-0.064,0.434,11.719,17.639,31.921
0.796,-0.038,0.452,13.611,18.555,34.668
0.809,-0.009,0.464,17.883,19.165,37.354
0.814,0.009,0.447,24.414,17.456,40.222
0.822,-0.000,0.414,31.311,14.160,42.969
0.832,-0.025,0.373,38.269,11.475,44.067
0.830,-0.047,0.339,45.227,9.521,44.556
0.816,-0.069,0.345,53.345,9.338,44.983
0.808,-0.079,0.384,63.110,11.597,44.312
0.814,-0.082,0.429,73.303,13.550,42.297
0.848,-0.111,0.473,83.557,13.367,40.833
0.895,-0.141,0.497,91.125,10.742,40.100
0.938,-0.168,0.481,94.421,5.005,39.551
0.952,-0.207,0.425,95.215,-0.977,38.147
0.946,-0.250,0.359,93.567,-4.517,35.950
0.934,-0.285,0.316,88.318,-5.493,32.471
0.927,-0.295,0.298,82.336,-3.601,27.771
0.929,-0.291,0.302,76.294,-0.366,22.827
0.937,-0.291,0.308,70.923,3.479,17.517
0.959,-0.285,0.318,67.078,7.568,11.841
0.979,-0.281,0.324,63.782,10.925,6.104
0.998,-0.271,0.321,61.523,12.817,0.488
1.015,-0.276,0.300,60.913,13.062,-4.272
1.062,-0.279,0.282,59.937,13.245,-8.850
1.134,-0.285,0.250,59.143,13.794,-14.221
1.239,-0.283,0.210,58.228,14.038,-20.325
1.361,-0.264,0.167,55.847,13.855,-27.344
1.472,-0.240,0.128,53.833,11.292,-34.363
1.563,-0.206,0.082,51.453,5.798,-40.833
1.612,-0.184,0.041,47.363,-0.122,-46.875
1.642,-0.170,0.012,41.504,-3.113,-50.110

0.494,-1.015,0.547,-10.925,59.448,-44.800
0.534,-0.993,0.571,-18.311,57.434,-47.485
0.582,-0.973,0.599,-24.963,56.702,-47.791
0.640,-0.940,0.636,-31.067,57.007,-47.546
0.706,-0.907,0.668,-37.476,56.824,-46.997
0.761,-0.885,0.692,-44.312,53.772,-45.715
0.793,-0.871,0.698,-51.147,47.729,-45.105
0.808,-0.824,0.714,-57.983,39.185,-47.119
0.783,-0.767,0.732,-61.829,28.748,-49.927
0.729,-0.738,0.721,-62.622,17.578,-51.819
0.674,-0.741,0.694,-62.378,7.263,-52.612
0.633,-0.731,0.685,-60.974,-1.160,-52.429
0.597,-0.731,0.693,-57.556,-7.385,-51.147
0.557,-0.735,0.688,-53.894,-12.634,-49.316
0.518,-0.721,0.674,-51.636,-16.724,-47.485
0.473,-0.729,0.643,-51.636,-19.836,-45.044
0.426,-0.719,0.610,-53.711,-22.522,-41.931
0.370,-0.717,0.600,-58.838,-24.048,-37.415
0.316,-0.699,0.609,-66.772,-24.536,-31.555
0.275,-0.670,0.601,-75.012,-24.963,-24.536
0.250,-0.628,0.572,-81.909,-25.330,-16.785
0.231,-0.542,0.558,-86.121,-25.391,-10.986
0.215,-0.419,0.570,-85.571,-24.475,-7.385
0.184,-0.291,0.589,-80.322,-24.048,-4.883
0.146,-0.201,0.594,-69.519,-25.085,-1.892
0.120,-0.170,0.591,-54.199,-25.574,2.014
0.113,-0.180,0.578,-37.415,-24.292,5.615
0.133,-0.214,0.573,-20.081,-21.179,8.423
0.154,-0.272,0.589,-5.127,-18.494,11.047
0.180,-0.345,0.612,5.676,-16.235,14.221
0.218,-0.418,0.632,13.123,-13.611,17.090
0.256,-0.472,0.648,17.456,-10.803,19.775
0.286,-0.506,0.652,18.250,-9.216,22.949
0.309,-0.518,0.646,16.968,-8.301,26.123
0.322,-0.527,0.633,14.648,-7.996,28.870
0.322,-0.539,0.621,11.841,-7.690,31.250
0.319,-0.551,0.621,10.986,-7.690,33.081
0.324,-0.562,0.614,13.550,-7.263,33.325
0.330,-0.579,0.609,16.602,-6.226,32.898
0.343,-0.599,0.604,20.264,-5.798,31.921
0.363,-0.625,0.600,23.987,-4.822,30.762
0.385,-0.659,0.603,27.283,-3.723,29.297
0.409,-0.682,0.609,29.663,-2.258,26.917
0.421,-0.715,0.622,31.372,-1.526,25.024
0.419,-0.750,0.628,30.945,-1.526,23.315
0.389,-0.787,0.630,28.870,-1.831,22.034
0.359,-0.830,0.628,23.926,-1.099,20.996
0.360,-0.870,0.623,16.602,1.038,20.020
0.391,-0.892,0.622,9.644,2.014,19.043
0.420,-0.885,0.636,2.502,0.183,17.578
0.430,-0.846,0.663,-5.859,-3.296,15.198
0.435,-0.783,0.676,-13.916,-6.775,12.756
0.405,-0.722,0.674,-19.592,-9.705,10.986
0.347,-0.697,0.667,-23.376,-10.193,10.315
0.364,-0.735,0.635,-25.574,-7.141,11.902
0.447,-0.775,0.624,-25.269,-4.639,16.479
0.493,-0.746,0.663,-27.527,-6.897,19.714
0.488,-0.659,0.676,-34.119,-11.902,19.592
0.433,-0.545,0.672,-39.063,-16.907,17.883
0.323,-0.426,0.673,-37.537,-18.433,15.137
0.270,-0.335,0.669,-29.114,-12.695,11.047
0.285,-0.318,0.662,-14.954,-4.272,8.484
0.318,-0.357,0.658,1.160,0.366,8.484
0.342,-0.419,0.648,12.817,0.732,8.850
0.360,-0.477,0.644,18.921,-0.793,7.935
0.371,-0.511,0.668,22.095,-1.953,6.897
0.383,-0.521,0.696,23.621,-3.113,7.446
0.382,-0.526,0.704,22.095,-5.005,9.521
0.371,-0.517,0.670,19.043,-5.798,11.536
0.367,-0.493,0.609,18.005,-3.540,13.123
0.358,-0.497,0.522,20.630,0.854,14.771
0.355,-0.594,0.428,23.315,6.226,15.747
0.385,-0.698,0.423,23.376,12.939,13.184
0.417,-0.752,0.511,28.076,20.081,6.226
0.418,-0.754,0.641,41.931,24.963,-3.601
0.396,-0.729,0.757,61.462,25.696,-12.390
0.344,-0.708,0.780,76.416,20.935,-16.235
0.297,-0.746,0.714,77.454,13.977,-14.465
0.310,-0.822,0.655,63.782,9.277,-10.315
0.381,-0.913,0.628,44.495,7.141,-5.920
0.449,-0.999,0.635,29.053,5.493,-1.831
0.470,-1.044,0.649,17.822,3.601,1.282
0.468,-1.027,0.654,7.812,2.258,3.540
0.450,-0.952,0.646,-2.014,-0.061,5.920
0.427,-0.845,0.624,-12.573,-2.197,8.362
0.425,-0.728,0.622,-22.461,-3.418,10.498
0.469,-0.630,0.650,-28.259,-5.371,11.414
0.514,-0.571,0.682,-32.349,-10.376,10.986
0.528,-0.558,0.691,-36.987,-18.005,9.521
0.505,-0.576,0.647,-42.297,-24.902,7.141
0.445,-0.588,0.550,-46.021,-26.855,5.066
0.342,-0.603,0.450,-45.349,-22.339,3.967
0.273,-0.600,0.422,-38.391,-11.780,2.991
0.257,-0.576,0.461,-26.245,0.732,2.014
0.274,-0.512,0.523,-10.681,11.780,1.465
0.297,-0.459,0.604,7.019,18.799,2.319
0.310,-0.432,0.659,23.804,20.691,3.357
0.322,-0.435,0.683,35.889,19.470,3.601
0.341,-0.478,0.690,42.969,17.395,2.747
0.369,-0.554,0.686,45.349,15.930,1.953
0.405,-0.651,0.676,43.213,14.587,2.197
0.443,-0.742,0.657,38.208,12.390,3.601
0.469,-0.809,0.631,31.250,10.315,6.042
0.469,-0.848,0.607,25.024,8.484,8.240
0.456,-0.857,0.587,19.714,6.714,9.338
0.443,-0.842,0.575,15.442,5.737,9.888
0.429,-0.812,0.573,11.658,5.005,9.583
0.419,-0.778,0.569,9.766,4.150,8.728
0.417,-0.752,0.571,8.301,3.662,7.629
0.423,-0.733,0.568,7.446,2.930,5.615
0.432,-0.727,0.562,8.179,2.319,3.601
0.438,-0.729,0.557,9.644,2.075,1.404
0.447,-0.739,0.551,11.536,2.441,-0.916
0.444,-0.740,0.559,12.878,3.296,-3.052
0.430,-0.728,0.580,13.184,3.601,-4.272
0.406,-0.709,0.596,12.207,2.930,-4.395
0.384,-0.692,0.606,10.315,2.319,-3.540
0.370,-0.682,0.602,8.484,1.953,-1.648
0.373,-0.683,0.594,7.263,2.136,0.732

1.305,-0.489,0.336,113.953,-15.747,185.730
1.292,-0.468,0.360,108.948,-13.489,176.392
1.300,-0.465,0.382,110.840,-9.155,167.175
1.296,-0.453,0.365,112.610,-8.911,158.875
1.267,-0.415,0.372,114.380,-10.925,150.146
1.205,-0.463,0.287,116.760,-17.151,144.470
1.143,-0.495,0.204,119.568,-21.545,137.634
1.124,-0.494,0.186,118.103,-23.132,130.554
1.102,-0.496,0.159,110.535,-25.330,126.160
1.067,-0.520,0.141,104.309,-25.330,121.704
1.034,-0.561,0.142,102.295,-22.461,113.892
1.004,-0.598,0.154,102.905,-18.616,102.356
0.978,-0.610,0.187,103.088,-14.709,88.684
0.934,-0.586,0.216,99.976,-12.573,74.402
0.883,-0.544,0.237,94.177,-12.756,60.730
0.815,-0.503,0.235,85.693,-14.832,49.622
0.752,-0.481,0.231,77.576,-16.785,41.504
0.705,-0.473,0.200,71.533,-17.639,35.889
0.681,-0.474,0.184,66.040,-16.602,32.227
0.685,-0.467,0.214,63.538,-12.024,27.588
0.713,-0.415,0.262,63.965,-6.226,21.729
0.760,-0.340,0.282,67.200,-1.099,15.137
0.809,-0.270,0.295,72.144,3.479,8.911
0.856,-0.194,0.309,75.439,5.676,4.150
0.886,-0.154,0.280,73.914,3.540,2.686
0.877,-0.152,0.261,68.542,-0.366,2.563
0.840,-0.171,0.261,60.669,-3.967,2.136
0.822,-0.195,0.275,53.162,-6.287,1.465
0.819,-0.217,0.296,48.950,-7.324,0.916
0.831,-0.228,0.301,49.377,-8.423,0.854
0.846,-0.237,0.297,52.429,-9.644,2.197
0.857,-0.244,0.284,57.129,-10.620,4.578
0.873,-0.245,0.278,62.683,-8.911,6.714
0.903,-0.239,0.296,67.566,-4.517,8.240
0.931,-0.212,0.326,70.923,0.610,8.728
0.937,-0.159,0.350,72.205,4.089,9.216
0.931,-0.100,0.346,71.045,5.127,11.108
0.919,-0.050,0.331,68.848,3.784,14.160
0.908,-0.011,0.315,66.528,2.319,17.639
0.911,0.001,0.309,66.040,2.014,21.729
0.928,-0.001,0.306,68.909,2.869,26.184
0.950,-0.001,0.303,74.951,3.479,30.334
0.960,-0.008,0.287,84.045,3.113,33.875
0.961,-0.035,0.255,95.825,2.258,36.499
0.964,-0.073,0.217,106.079,1.709,38.940
0.966,-0.112,0.177,112.244,1.709,40.955
0.964,-0.156,0.145,115.601,1.770,41.870
0.956,-0.213,0.116,117.188,2.075,42.419
0.946,-0.279,0.092,116.577,2.869,42.053
0.940,-0.335,0.080,114.197,4.578,40.222
0.949,-0.381,0.083,110.718,6.775,36.804
0.967,-0.419,0.089,107.300,8.667,32.471
0.987,-0.432,0.099,104.797,9.827,28.015
0.991,-0.413,0.114,101.746,10.071,24.109
0.983,-0.376,0.130,98.328,9.155,21.606
0.965,-0.333,0.129,94.788,6.958,20.386
0.942,-0.295,0.111,91.003,4.456,20.325
0.923,-0.262,0.085,86.304,3.418,20.691
0.914,-0.232,0.055,80.811,3.601,21.606
0.909,-0.200,0.025,74.036,4.456,22.949
0.912,-0.168,0.002,68.359,5.798,24.231
0.923,-0.138,-0.014,64.819,7.019,25.452
0.937,-0.116,-0.026,63.843,7.141,25.818
0.971,-0.101,-0.032,65.857,6.531,24.841
1.005,-0.088,-0.032,69.824,4.944,21.912
1.044,-0.079,-0.034,74.402,2.380,17.517
1.075,-0.075,-0.039,80.200,-0.977,12.024
1.110,-0.067,-0.056,86.304,-4.395,6.592
1.147,-0.068,-0.072,91.614,-7.019,2.136
1.178,-0.060,-0.085,95.215,-8.423,-1.465
1.206,-0.067,-0.094,98.267,-8.606,-3.845
1.227,-0.090,-0.089,99.365,-7.446,-5.005
1.241,-0.117,-0.072,99.609,-5.676,-5.859
1.250,-0.141,-0.046,99.426,-4.456,-5.981
1.249,-0.166,-0.018,99.243,-4.700,-5.249
1.237,-0.178,0.001,98.022,-6.958,-3.967
1.223,-0.189,0.014,96.680,-10.437,-1.831
1.199,-0.199,0.015,94.666,-14.526,1.160
1.172,-0.200,0.001,93.384,-18.127,4.700
1.141,-0.204,-0.020,92.041,-20.813,8.545
1.113,-0.204,-0.046,90.942,-22.949,11.292
1.086,-0.205,-0.069,90.271,-23.987,13.062
1.057,-0.207,-0.083,90.332,-23.743,13.916
1.025,-0.204,-0.091,89.966,-22.949,14.709
0.999,-0.197,-0.098,90.515,-22.339,15.747
0.975,-0.193,-0.106,91.614,-21.362,17.212
0.958,-0.196,-0.111,92.102,-19.653,19.470
0.944,-0.202,-0.111,91.980,-18.250,22.034
0.933,-0.207,-0.108,92.163,-16.785,24.109
0.928,-0.212,-0.105,92.957,-15.991,25.452
0.926,-0.217,-0.106,94.177,-15.808,26.245
0.932,-0.220,-0.112,95.886,-16.235,26.306
0.938,-0.217,-0.115,97.595,-16.785,26.001
0.943,-0.210,-0.116,99.915,-18.127,25.696
0.948,-0.201,-0.123,101.624,-19.531,25.757
0.948,-0.198,-0.132,102.844,-20.325,26.367
0.950,-0.209,-0.141,103.516,-20.203,27.588
0.956,-0.220,-0.142,103.516,-18.982,28.381
0.961,-0.240,-0.140,102.966,-17.334,28.564
0.969,-0.265,-0.135,101.318,-15.564,27.893
0.976,-0.293,-0.128,99.182,-13.367,26.123
0.984,-0.313,-0.120,96.558,-11.108,23.621
0.994,-0.325,-0.111,93.445,-9.399,20.996
1.002,-0.325,-0.102,90.210,-8.118,19.043
1.017,-0.320,-0.095,87.036,-8.057,17.761
1.017,-0.406,-0.105,84.961,-8.240,17.212
1.057,-0.361,-0.072,83.069,-7.568,11.963
1.062,-0.330,-0.041,82.336,-10.254,10.742
1.062,-0.310,-0.033,82.275,-13.428,12.329
1.064,-0.306,-0.027,82.031,-14.221,12.512
1.064,-0.295,-0.026,79.468,-14.160,11.841
1.063,-0.254,-0.008,74.341,-13.489,11.169
1.063,-0.193,0.025,68.787,-12.817,10.681
1.069,-0.124,0.057,66.711,-14.221,11.719
1.099,-0.059,0.094,68.970,-17.212,15.564
1.137,-0.031,0.124,74.707,-22.400,21.362
1.168,-0.036,0.148,83.069,-29.297,27.100
1.180,-0.047,0.166,93.445,-36.865,31.799
1.169,-0.055,0.166,104.004,-44.739,35.889

1.208,-0.791,0.123,-64.575,-18.738,-30.884
1.136,-0.771,0.137,-71.472,-25.269,-41.199
1.076,-0.693,0.120,-69.946,-24.231,-53.772
1.071,-0.561,0.066,-66.040,-18.494,-67.078
1.089,-0.392,-0.012,-62.500,-12.695,-76.538
1.111,-0.217,-0.087,-56.274,-8.850,-82.275
1.123,-0.032,-0.105,-45.593,-6.775,-83.801
1.112,0.124,-0.064,-32.654,-6.470,-81.116
1.076,0.238,-0.000,-22.400,-10.132,-74.768
1.021,0.310,0.029,-16.235,-18.921,-64.270
0.950,0.326,-0.028,-11.108,-30.518,-50.964
0.893,0.289,-0.148,-7.080,-39.246,-34.180
0.875,0.225,-0.302,-5.676,-40.588,-17.883
0.868,0.148,-0.461,-4.944,-32.288,-6.226
0.845,0.077,-0.585,-3.906,-16.174,-0.183
0.824,0.038,-0.607,-3.296,2.380,1.709
0.801,0.025,-0.520,0.427,16.602,1.648
0.775,-0.061,-0.386,6.897,23.865,4.333
0.781,-0.220,-0.259,7.080,24.658,8.850
0.784,-0.365,-0.196,-2.136,23.132,9.766
0.780,-0.446,-0.180,-12.817,23.254,5.493
0.787,-0.436,-0.151,-18.616,25.879,0.061
0.791,-0.319,-0.084,-18.738,29.907,-4.456
0.814,-0.150,-0.005,-18.677,35.217,-7.080
0.899,-0.027,0.067,-21.667,41.626,-6.714
1.034,0.000,0.136,-22.278,45.349,-3.479
1.182,-0.026,0.212,-19.470,42.603,-0.488
1.292,-0.107,0.301,-12.268,31.311,0.916
1.330,-0.248,0.358,2.136,12.512,2.869
1.284,-0.407,0.301,18.860,-9.583,4.211
1.185,-0.545,0.153,30.457,-28.809,3.418
1.095,-0.638,0.011,32.532,-38.879,0.732
1.053,-0.672,-0.079,28.625,-39.490,-2.197
1.073,-0.660,-0.080,23.437,-35.767,-3.967
1.095,-0.621,-0.055,16.846,-33.752,-5.554
1.072,-0.544,-0.041,9.460,-33.936,-8.118
1.049,-0.452,-0.022,3.662,-33.508,-10.498
1.048,-0.360,0.011,0.000,-32.043,-12.756
1.045,-0.304,0.052,-0.366,-31.799,-13.977
1.025,-0.283,0.079,3.357,-33.752,-14.343
1.000,-0.282,0.095,8.362,-36.011,-15.442
0.979,-0.283,0.102,13.733,-36.743,-17.639
0.962,-0.287,0.104,20.325,-36.621,-19.897
0.949,-0.301,0.103,28.259,-36.560,-21.729
0.944,-0.296,0.108,35.278,-35.889,-23.315
0.940,-0.283,0.123,43.945,-34.790,-23.926
0.943,-0.265,0.141,53.284,-34.058,-23.071
0.952,-0.241,0.159,62.073,-34.668,-21.179
0.955,-0.213,0.172,68.298,-37.170,-19.043
0.953,-0.168,0.178,72.815,-40.100,-17.273
0.945,-0.134,0.170,76.843,-42.236,-16.968
0.935,-0.111,0.143,79.529,-43.701,-18.188
0.919,-0.103,0.115,76.782,-44.739,-19.409
0.912,-0.119,0.089,67.322,-45.654,-19.531
0.934,-0.180,0.063,48.706,-47.180,-17.883
0.956,-0.238,0.050,22.400,-50.476,-16.418
0.981,-0.331,0.053,-2.930,-51.086,-15.442
1.029,-0.325,0.031,-33.264,-47.668,-15.564
1.096,-0.211,-0.001,-60.974,-41.809,-16.113
1.129,-0.109,0.001,-68.359,-34.973,-12.878
1.152,-0.039,-0.002,-69.763,-30.090,-4.639
1.162,0.021,0.013,-75.806,-25.635,4.822
1.125,0.083,0.050,-84.290,-20.508,13.123
1.042,0.134,0.044,-91.431,-18.555,20.630
0.948,0.167,0.011,-96.130,-15.564,28.625
0.861,0.186,0.000,-94.604,-6.958,33.630
0.810,0.210,0.003,-85.327,5.005,33.325
0.786,0.230,0.004,-71.899,17.273,30.945
0.755,0.257,0.022,-56.641,26.611,29.541
0.731,0.262,0.048,-37.720,33.569,30.151
0.750,0.251,0.068,-16.479,38.940,31.372
0.799,0.231,0.083,3.296,41.748,33.081
0.861,0.201,0.103,22.034,42.358,35.828
0.922,0.148,0.119,40.405,41.321,39.368
0.985,0.055,0.111,56.458,38.025,44.678
1.025,-0.081,0.084,65.918,32.532,52.063
1.044,-0.226,0.059,66.223,26.611,58.533
1.066,-0.349,0.055,55.481,23.376,60.547
1.070,-0.441,0.083,36.865,21.362,58.105
1.041,-0.472,0.117,15.320,18.616,54.443
0.998,-0.428,0.150,-1.770,19.653,49.438
0.977,-0.345,0.191,-14.832,26.550,42.847
0.966,-0.262,0.214,-25.879,33.691,38.086
0.972,-0.199,0.210,-34.058,39.612,36.377
0.990,-0.156,0.175,-39.307,44.495,36.133
1.002,-0.124,0.119,-42.847,46.997,36.560
0.988,-0.095,0.026,-47.363,48.157,36.255
0.995,-0.099,-0.013,-51.819,53.284,35.461
1.045,-0.114,0.028,-53.101,61.096,34.363
1.122,-0.126,0.134,-47.668,64.575,31.372
1.155,-0.129,0.221,-35.217,57.068,26.611
1.102,-0.122,0.228,-20.325,40.405,21.790
1.010,-0.103,0.168,-9.338,21.240,18.799
0.936,-0.126,0.083,-4.456,5.737,17.395
0.870,-0.246,0.041,0.000,0.488,15.991
0.822,-0.381,0.079,4.883,6.287,11.841
0.802,-0.444,0.212,12.817,18.127,3.235
0.870,-0.435,0.384,28.503,28.687,-6.775
1.063,-0.390,0.521,47.913,31.128,-13.916
1.253,-0.329,0.602,61.401,20.752,-16.296
1.327,-0.259,0.607,69.336,-1.465,-14.465
1.226,-0.191,0.535,73.914,-30.151,-9.277
1.015,-0.104,0.375,70.129,-59.448,-1.465
0.819,0.009,0.144,58.716,-78.552,8.423
0.684,0.129,-0.125,45.288,-80.383,19.287
0.634,0.262,-0.409,32.776,-67.993,30.029
0.681,0.372,-0.682,29.358,-44.556,41.138
0.822,0.387,-0.859,32.166,-13.611,52.856
1.019,0.247,-0.762,25.879,19.775,60.913
1.167,0.063,-0.369,0.244,47.058,59.387
1.221,-0.044,0.168,-25.940,59.937,49.988
1.296,-0.073,0.703,-26.611,56.274,38.391
1.441,-0.095,1.077,6.470,34.790,29.419
1.502,-0.135,1.080,54.749,-3.845,25.452
1.430,-0.276,0.748,93.445,-44.678,23.437
1.239,-0.432,0.279,102.539,-69.641,17.883
1.068,-0.488,-0.112,87.585,-70.496,7.568
0.967,-0.478,-0.350,62.622,-54.321,-1.099
0.912,-0.432,-0.426,30.945,-32.471,-5.310

1.085,0.287,0.317,9.521,7.874,21.545
0.957,0.273,0.112,26.978,-11.292,19.653
0.846,0.212,-0.082,37.842,-18.372,25.330
0.790,0.103,-0.222,38.879,-12.695,32.471
0.825,0.095,-0.262,30.273,-3.113,34.180
0.891,0.103,-0.240,24.353,-0.061,38.330
0.933,0.125,-0.215,22.339,-2.136,46.753
0.945,0.082,-0.191,16.663,-4.028,54.688
0.993,0.054,-0.143,5.615,-4.211,56.030
1.007,0.058,-0.094,0.977,-6.348,54.016
0.977,0.093,-0.089,7.751,-9.644,52.124
0.936,0.161,-0.110,19.836,-9.705,49.927
0.942,0.169,-0.129,31.860,-6.104,49.683
1.012,0.096,-0.126,42.786,-1.526,48.828
1.127,0.099,-0.075,53.284,0.183,44.983
1.088,0.071,-0.071,66.101,-2.991,43.396
1.125,-0.131,-0.014,78.430,-5.493,39.612
1.156,0.080,0.033,85.266,-10.559,27.954
1.219,0.127,0.211,96.558,-21.851,33.020
1.179,0.070,0.149,102.905,-44.861,38.879
1.105,-0.005,0.008,105.042,-61.890,38.635
1.012,-0.059,-0.135,102.295,-66.528,36.072
0.946,-0.103,-0.234,97.290,-58.228,31.738
0.921,-0.128,-0.265,91.736,-42.786,24.048
0.960,-0.131,-0.198,88.074,-27.344,15.381
1.005,-0.109,-0.102,86.914,-20.386,7.874
1.031,-0.071,-0.044,87.280,-21.362,1.892
1.027,-0.055,-0.039,87.463,-24.597,-3.052
